Img_name,Var_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160,Band_161,Band_162,Band_163,Band_164,Band_165,Band_166,Band_167,Band_168,Band_169,Band_170,Band_171,Band_172,Band_173,Band_174,Band_175,Band_176,Band_177,Band_178,Band_179,Band_180,Band_181,Band_182,Band_183,Band_184,Band_185,Band_186,Band_187,Band_188,Band_189,Band_190,Band_191,Band_192,Band_193,Band_194,Band_195,Band_196,Band_197,Band_198,Band_199,Band_200,Band_201,Band_202,Band_203,Band_204,Band_205,Band_206,Band_207,Band_208,Band_209,Band_210,Band_211,Band_212,Band_213,Band_214,Band_215,Band_216,Band_217,Band_218,Band_219,Band_220,Band_221,Band_222,Band_223,Band_224,Band_225,Band_226,Band_227,Band_228,Band_229,Band_230,Band_231,Band_232,Band_233,Band_234,Band_235,Band_236,Band_237,Band_238,Band_239,Band_240,Band_241,Band_242,Band_243,Band_244,Band_245,Band_246,Band_247,Band_248,Band_249,Band_250,Band_251,Band_252,Band_253,Band_254,Band_255,Band_256
38534,std_dev,5531.81,5574.14,5620.74,5613.07,5662.11,5717.26,5732.35,5725.98,5729.64,5771.04,5807.23,5814.59,5801.32,5794.62,5809.85,5853.03,5879.79,5871.96,5851.22,5829.71,5821.11,5837.27,5839.37,5840.10,5816.20,5801.15,5795.64,5740.79,5712.83,5615.98,5550.76,5476.43,5419.88,5389.70,5368.86,5356.38,5346.67,5327.74,5316.67,5304.94,5296.87,5283.02,5276.49,5274.63,5276.33,5277.11,5275.58,5268.50,5266.26,5245.40,5224.05,5199.59,5172.61,5133.16,5095.82,5042.97,4992.65,4940.77,4870.91,4789.49,4691.18,4591.52,4474.80,4375.19,4311.37,4257.91,4189.52,4013.21,3788.53,3743.41,3414.26,3171.73,2957.80,2782.05,2630.80,2530.27,2452.49,2401.15,2361.75,2339.40,2318.34,2312.27,2315.04,2329.39,2349.50,2368.29,2394.77,2439.98,2479.89,2516.79,2558.65,2599.06,2639.19,2671.80,2696.62,2721.56,2742.93,2768.02,2792.90,2816.88,2835.20,2847.37,2859.52,2872.02,2878.71,2881.66,2889.25,2892.94,2894.53,2895.19,2898.38,2900.16,2901.28,2903.36,2896.42,2885.84,2873.67,2853.02,2832.60,2801.68,2766.81,2734.29,2712.72,2698.54,2678.78,2646.53,2611.97,2583.24,2558.44,2525.12,2476.42,2428.20,2384.79,2353.71,2327.89,2312.57,2293.50,2277.38,2264.26,2256.80,2221.74,2189.82,2172.99,2119.47,2090.52,2102.80,2021.58,1993.37,1934.23,1835.64,1726.20,1587.70,1357.94,1190.62,1058.12,958.48,910.90,854.14,822.26,822.40,820.19,819.44,828.94,841.24,862.67,881.51,894.50,908.62,921.66,939.79,953.80,974.30,991.70,1015.07,1035.89,1054.19,1063.73,1072.99,1083.49,1088.52,1099.95,1111.91,1120.65,1135.45,1138.45,1141.84,1139.48,1138.57,1139.87,1143.42,1143.17,1147.82,1155.35,1162.34,1165.13,1169.38,1171.08,1168.11,1162.95,1165.84,1159.72,1155.45,1150.70,1148.95,1135.88,1128.70,1122.45,1122.19,1118.78,1114.56,1090.82,1068.90,1044.46,1028.85,1016.07,999.56,984.44,966.71,957.69,945.99,937.30,924.25,906.30,893.07,871.31,851.68,828.33,810.50,799.09,784.52,767.76,751.74,732.00,718.25,701.17,688.85,670.84,653.99,635.37,620.10,604.60,583.35,571.29,549.42,538.09,515.56,502.77,489.70,469.76,454.57,434.95,415.88,393.85,370.48,351.02,329.64
38535,mean,31548.45,31709.31,31822.19,31932.81,32364.33,32903.07,33217.90,33481.07,33942.34,34556.35,35087.83,35427.09,35654.47,35909.65,36278.43,36631.14,36860.23,36901.77,36762.44,36597.27,36456.06,36323.16,36109.14,35769.25,35206.12,34691.79,34112.53,32983.38,31496.38,29501.24,27946.62,26853.41,26173.61,25827.63,25597.35,25431.02,25253.12,25094.99,25011.19,24998.87,25028.91,25119.32,25265.82,25437.45,25619.99,25768.30,25888.63,25976.82,25994.14,25927.33,25830.43,25701.83,25465.05,25181.70,24792.32,24314.31,23732.69,23077.89,22307.71,21463.76,20527.92,19629.30,18725.62,17936.63,17356.17,16905.69,16312.82,15289.12,14008.51,13264.43,11493.91,10189.17,9129.85,8343.51,7723.73,7296.82,7008.51,6811.23,6670.01,6585.94,6535.06,6495.38,6496.91,6562.16,6660.66,6763.18,6899.10,7087.07,7282.85,7467.17,7664.90,7864.52,8044.35,8222.86,8370.88,8520.60,8664.87,8825.90,8968.36,9104.51,9203.79,9302.15,9390.25,9479.44,9566.30,9643.17,9704.94,9768.82,9813.40,9855.04,9901.05,9935.30,9953.55,9964.53,9957.00,9918.23,9861.31,9791.42,9689.92,9569.32,9401.13,9240.73,9112.94,9033.60,8942.15,8806.65,8659.04,8537.86,8413.05,8269.11,8066.82,7863.02,7667.68,7533.68,7417.35,7329.55,7250.74,7187.61,7138.49,7109.62,7001.78,6905.46,6858.79,6697.63,6577.74,6594.36,6292.01,6119.34,5822.12,5380.06,4911.59,4314.57,3490.90,2902.17,2427.48,2115.05,1950.79,1787.61,1691.70,1679.46,1658.20,1657.78,1679.78,1705.53,1757.40,1815.11,1861.50,1906.03,1956.65,2014.14,2078.29,2150.11,2222.55,2300.05,2371.61,2438.39,2488.79,2523.19,2559.57,2605.80,2648.66,2700.24,2745.22,2785.66,2819.23,2851.27,2872.28,2890.35,2910.83,2928.74,2947.90,2968.91,2998.77,3031.18,3049.68,3080.66,3096.84,3096.42,3091.51,3098.48,3096.63,3102.39,3095.30,3090.44,3076.04,3065.71,3049.76,3049.22,3047.48,3031.62,2974.61,2901.39,2827.11,2782.34,2735.17,2696.32,2636.96,2584.80,2527.63,2492.68,2453.45,2408.96,2349.01,2290.02,2233.42,2175.07,2110.59,2054.53,2010.92,1950.43,1901.38,1858.29,1816.80,1766.51,1724.46,1672.91,1634.00,1590.15,1547.54,1501.64,1440.45,1417.40,1370.55,1311.29,1260.26,1231.94,1184.16,1154.91,1111.09,1107.01,1058.73,1019.83,973.73,939.29,923.87,872.10
38535,std_dev,7896.61,7940.89,7983.38,7972.29,8059.96,8156.93,8217.40,8226.50,8283.00,8374.28,8465.01,8498.69,8509.00,8533.07,8588.70,8668.58,8699.67,8705.50,8665.85,8634.69,8608.56,8612.13,8599.62,8569.75,8504.78,8451.78,8378.90,8203.59,8007.39,7699.01,7464.88,7263.44,7120.35,7050.02,7010.36,6965.76,6932.96,6890.39,6877.04,6864.33,6865.43,6859.80,6879.81,6890.82,6916.15,6925.58,6930.69,6942.15,6932.97,6912.53,6879.10,6835.90,6789.06,6722.12,6648.84,6559.88,6445.37,6327.66,6186.53,6025.73,5849.69,5667.37,5484.11,5320.48,5215.30,5128.72,5007.23,4768.50,4472.65,4378.14,3969.09,3697.50,3478.73,3295.38,3138.94,3024.29,2940.72,2881.06,2839.14,2821.82,2796.90,2778.50,2777.47,2788.73,2806.51,2825.36,2845.44,2889.01,2934.21,2970.64,3012.03,3052.57,3085.41,3114.73,3138.80,3164.64,3188.56,3219.75,3250.12,3273.16,3289.47,3299.09,3308.64,3319.77,3327.01,3332.51,3335.26,3341.55,3338.54,3342.68,3344.66,3345.73,3341.07,3338.61,3328.04,3318.67,3296.88,3279.18,3250.33,3217.57,3172.32,3125.59,3095.30,3079.74,3058.77,3018.42,2975.40,2937.76,2901.82,2866.19,2812.69,2753.31,2699.50,2660.72,2632.41,2605.03,2582.82,2561.57,2541.28,2529.47,2489.86,2455.16,2435.78,2377.89,2343.46,2357.85,2265.09,2229.75,2160.94,2055.57,1940.59,1811.06,1571.72,1412.45,1272.83,1163.71,1114.28,1046.71,1010.11,1014.92,1009.10,1002.58,1008.57,1019.57,1042.46,1069.58,1084.16,1096.15,1103.69,1116.56,1136.04,1159.05,1180.73,1207.65,1225.81,1242.33,1248.84,1256.10,1259.11,1268.81,1276.24,1283.66,1294.80,1307.20,1310.03,1313.67,1314.87,1316.85,1312.95,1313.75,1313.48,1318.15,1320.96,1324.21,1325.00,1329.74,1326.42,1317.86,1308.12,1303.92,1300.52,1300.03,1289.05,1285.50,1268.45,1260.88,1247.79,1246.04,1242.15,1237.63,1218.75,1193.92,1168.80,1155.30,1140.78,1131.54,1111.65,1092.85,1077.51,1063.22,1052.16,1041.70,1025.20,1001.65,982.72,961.77,942.31,918.24,903.13,883.95,861.93,843.73,828.08,811.04,786.62,775.61,754.72,739.63,722.67,709.30,685.70,668.62,647.37,623.61,604.51,588.06,575.92,551.54,540.02,513.67,496.55,471.40,453.22,423.12,409.99,372.36
38536,mean,25378.16,25596.11,25746.51,25941.56,26410.29,26891.96,27176.80,27511.49,27953.56,28501.57,28962.25,29263.64,29477.33,29754.27,30071.32,30381.39,30554.46,30594.66,30508.56,30363.33,30252.21,30140.13,29946.63,29639.23,29166.75,28682.14,28165.66,27178.03,25841.60,24080.58,22713.61,21816.69,21321.81,21108.66,20993.44,20910.84,20801.04,20724.22,20683.56,20712.90,20773.36,20869.32,20990.95,21145.26,21303.82,21442.90,21560.34,21634.08,21652.20,21591.79,21498.91,21387.29,21188.31,20923.05,20536.49,20098.68,19557.51,18951.61,18264.03,17501.28,16681.49,15884.90,15107.21,14444.95,13915.86,13510.70,12996.45,12128.60,11047.85,10362.87,8919.88,7838.46,6966.44,6341.96,5845.30,5524.27,5294.85,5158.47,5063.93,5014.57,4974.04,4950.25,4975.28,5042.17,5126.31,5242.50,5359.10,5527.01,5709.34,5888.55,6056.32,6229.85,6405.54,6560.84,6702.99,6837.21,6973.24,7117.88,7247.60,7377.56,7485.99,7571.80,7664.91,7749.34,7821.07,7896.33,7955.82,8003.46,8041.97,8088.20,8108.22,8135.64,8148.68,8155.95,8147.11,8109.79,8065.63,7996.93,7921.75,7827.10,7690.73,7568.09,7468.09,7408.58,7332.31,7210.82,7092.05,6981.56,6875.58,6743.50,6563.70,6382.59,6213.72,6099.36,5972.23,5907.81,5843.43,5786.98,5739.31,5709.58,5625.18,5532.82,5481.94,5359.63,5255.81,5248.04,5000.71,4843.76,4588.18,4199.39,3796.53,3275.67,2605.44,2114.06,1735.73,1497.85,1378.66,1261.39,1194.87,1185.01,1169.07,1174.49,1189.67,1212.75,1251.53,1295.07,1331.79,1367.13,1411.80,1453.15,1511.91,1575.54,1633.76,1698.06,1749.04,1814.45,1864.67,1893.87,1928.26,1971.31,2009.55,2064.72,2093.88,2144.13,2167.55,2192.83,2229.76,2239.67,2255.82,2279.74,2291.29,2323.70,2334.95,2378.30,2392.09,2410.90,2431.36,2426.67,2431.50,2430.61,2438.68,2435.05,2432.72,2434.91,2409.29,2406.26,2410.87,2401.68,2398.89,2387.62,2349.71,2297.11,2236.46,2191.35,2150.43,2136.09,2095.78,2039.21,2004.91,1966.71,1933.10,1887.12,1851.43,1810.24,1753.38,1709.94,1655.12,1602.25,1555.66,1514.95,1491.42,1446.04,1410.85,1369.57,1331.81,1304.01,1265.72,1231.63,1199.77,1161.73,1131.97,1093.10,1052.96,1025.29,990.56,965.76,923.24,921.67,892.77,858.20,841.39,803.83,782.34,763.79,758.33,755.27
38536,std_dev,5984.40,6028.12,6067.49,6058.42,6107.80,6174.62,6205.59,6210.07,6234.35,6276.63,6330.80,6349.75,6348.59,6346.70,6377.17,6410.32,6432.00,6437.02,6416.26,6385.38,6366.97,6352.56,6354.90,6329.33,6282.94,6250.48,6218.37,6125.03,6038.89,5889.12,5807.79,5725.76,5672.93,5645.22,5632.31,5627.82,5608.01,5597.36,5583.40,5578.90,5562.19,5545.66,5532.02,5520.38,5510.17,5502.33,5493.68,5488.68,5471.39,5451.65,5425.50,5394.55,5359.72,5310.12,5268.14,5212.66,5162.58,5106.56,5043.01,4962.75,4883.54,4788.52,4682.86,4589.77,4530.29,4479.87,4409.24,4234.48,4014.88,3978.77,3629.25,3372.04,3126.60,2930.31,2756.58,2633.43,2549.63,2492.35,2447.94,2422.74,2406.50,2396.28,2402.92,2427.06,2460.53,2492.21,2529.13,2586.21,2640.05,2693.17,2746.04,2793.26,2839.90,2879.50,2907.81,2932.69,2963.52,2992.40,3021.41,3048.37,3064.87,3076.80,3088.30,3097.64,3105.71,3107.68,3105.03,3102.29,3097.54,3091.19,3091.93,3085.09,3080.46,3073.30,3062.78,3049.42,3031.82,3011.78,2990.41,2963.10,2920.47,2882.11,2856.82,2840.85,2827.64,2792.46,2758.41,2720.76,2691.60,2654.42,2603.46,2551.16,2503.08,2470.12,2470.73,2416.81,2395.95,2375.41,2353.37,2341.57,2302.54,2262.01,2239.26,2194.49,2157.07,2166.93,2081.27,2043.17,1972.84,1853.54,1724.64,1553.36,1286.39,1079.06,908.33,790.24,734.46,678.23,644.52,640.49,633.95,638.74,650.60,661.44,680.99,706.42,725.72,743.01,762.50,781.51,811.74,842.24,867.08,898.13,921.16,948.60,968.82,979.57,988.75,1008.33,1026.47,1045.46,1062.86,1084.76,1092.85,1101.57,1109.83,1114.75,1116.05,1119.11,1125.63,1129.14,1136.20,1148.80,1151.00,1159.66,1159.78,1154.11,1152.90,1154.04,1149.42,1141.63,1135.76,1131.32,1115.86,1111.74,1096.83,1096.65,1093.05,1089.65,1073.77,1048.10,1022.96,1009.60,997.75,987.36,970.74,951.08,930.47,915.55,903.99,886.69,872.06,859.11,834.55,813.43,786.39,773.58,747.77,730.16,714.79,689.14,671.59,647.78,631.73,620.63,596.74,581.75,560.43,545.80,531.55,501.69,489.63,475.67,448.65,441.68,416.54,409.71,387.92,375.25,359.79,338.15,325.57,300.19,289.45,276.78
38537,mean,33484.34,33636.68,33782.63,33919.10,34405.70,35018.47,35404.53,35734.73,36273.03,36979.65,37609.91,38013.37,38283.56,38622.13,39040.23,39455.41,39720.50,39783.15,39645.75,39464.13,39302.06,39159.62,38918.14,38527.09,37931.29,37370.01,36715.19,35397.34,33679.67,31394.29,29617.58,28367.49,27618.70,27231.74,26990.49,26812.27,26608.81,26427.35,26327.00,26307.09,26334.47,26450.62,26610.44,26807.32,27014.48,27194.12,27332.28,27439.47,27478.13,27413.94,27311.89,27169.37,26919.53,26601.59,26173.09,25640.01,24996.24,24261.07,23402.81,22451.29,21408.86,20407.85,19401.48,18538.05,17893.33,17360.02,16694.49,15573.77,14161.92,13262.63,11319.23,9864.63,8691.26,7833.04,7176.14,6741.74,6434.11,6233.91,6093.23,6008.49,5959.13,5926.82,5932.43,6012.69,6116.99,6241.52,6387.14,6583.46,6800.40,7008.12,7229.88,7443.61,7658.49,7854.55,8024.83,8194.26,8371.80,8546.82,8715.84,8868.18,8991.71,9112.73,9223.22,9329.45,9431.82,9534.71,9609.73,9691.17,9751.38,9815.22,9869.27,9920.48,9946.77,9968.08,9969.42,9943.71,9890.00,9826.62,9732.10,9604.71,9432.50,9269.03,9136.67,9047.45,8956.18,8806.18,8645.52,8512.61,8375.61,8211.91,7996.65,7777.20,7567.19,7414.76,7283.73,7190.26,7106.21,7044.09,6990.47,6968.17,6863.96,6768.49,6716.51,6555.34,6435.00,6438.17,6128.87,5932.28,5601.45,5116.63,4597.93,3941.79,3107.69,2503.84,2039.63,1753.94,1599.70,1461.38,1379.39,1362.76,1345.38,1341.62,1360.68,1383.57,1427.03,1476.18,1515.55,1557.39,1608.09,1665.86,1721.98,1793.13,1864.62,1935.25,2008.30,2073.06,2125.76,2163.63,2202.00,2252.91,2303.73,2358.06,2405.68,2448.76,2482.55,2517.51,2542.68,2566.02,2592.12,2617.22,2637.50,2668.21,2703.13,2739.96,2769.39,2807.25,2828.60,2833.08,2838.89,2850.77,2855.27,2859.83,2862.13,2859.60,2841.78,2834.34,2825.87,2835.09,2836.02,2813.40,2761.87,2698.16,2623.98,2571.18,2523.23,2469.01,2420.74,2360.37,2308.04,2267.77,2234.14,2187.03,2122.19,2060.58,1998.36,1948.64,1879.97,1830.06,1777.10,1736.84,1681.35,1642.91,1599.58,1554.57,1503.67,1462.96,1418.13,1383.60,1342.89,1297.53,1255.26,1213.54,1186.90,1130.18,1085.55,1045.03,1019.08,992.60,964.29,940.96,911.86,875.49,841.14,821.38,819.63,791.50
38537,std_dev,6861.88,6896.69,6939.58,6951.13,7012.24,7116.13,7144.87,7163.50,7200.14,7284.89,7351.97,7383.50,7388.29,7407.93,7451.26,7505.58,7553.92,7559.29,7540.80,7500.40,7484.12,7480.13,7482.94,7451.08,7406.37,7367.01,7316.82,7185.41,7046.47,6805.07,6635.63,6479.94,6376.71,6321.32,6285.09,6255.00,6230.81,6197.75,6189.28,6173.74,6173.02,6169.18,6180.56,6181.37,6198.12,6201.73,6214.14,6208.98,6204.19,6174.49,6148.34,6114.55,6065.87,6014.95,5947.12,5868.42,5780.64,5682.87,5563.42,5432.02,5287.17,5135.99,4982.50,4838.50,4742.94,4657.75,4558.31,4337.33,4056.31,3955.89,3545.37,3235.97,2963.21,2750.25,2568.52,2440.72,2347.74,2287.21,2242.44,2217.94,2199.02,2188.64,2183.12,2208.73,2236.74,2272.01,2310.68,2365.92,2422.60,2475.79,2532.93,2583.79,2633.73,2677.75,2710.76,2743.12,2782.49,2816.25,2849.31,2880.84,2904.86,2921.99,2940.93,2955.95,2970.94,2985.06,2989.80,2995.61,2997.61,3002.05,3005.69,3004.42,3001.45,2995.72,2989.20,2977.23,2961.23,2942.02,2918.19,2891.17,2849.81,2809.75,2779.70,2764.93,2748.15,2713.41,2671.21,2637.05,2598.49,2554.54,2501.07,2445.38,2393.17,2351.35,2322.13,2293.92,2272.80,2254.18,2234.38,2223.22,2189.72,2156.23,2135.08,2083.61,2046.47,2058.21,1969.85,1929.01,1849.72,1730.61,1590.71,1420.07,1161.98,968.05,816.02,708.99,657.91,608.89,586.35,584.01,577.94,576.18,586.10,596.75,613.52,631.42,647.66,659.26,673.57,695.10,713.91,741.28,765.88,788.56,808.55,829.93,845.10,857.39,873.24,886.52,906.73,922.17,938.17,949.29,959.95,968.86,979.65,987.05,993.18,996.42,1001.22,1008.76,1013.66,1026.26,1031.15,1041.61,1042.76,1042.72,1039.47,1038.13,1034.61,1035.02,1030.74,1020.93,1009.00,1000.39,996.62,995.93,995.75,988.82,971.19,949.27,923.48,906.63,893.26,884.26,863.87,852.36,830.18,821.54,805.91,790.47,774.79,758.85,735.42,714.92,692.71,672.62,652.32,636.53,623.37,599.09,588.96,573.00,551.67,537.10,519.04,505.09,486.83,473.39,457.98,435.68,418.22,405.56,383.12,370.11,353.23,342.76,333.21,310.68,300.42,285.64,267.83,256.91,239.68,227.16
38538,mean,28296.02,28414.24,28528.05,28639.21,29011.66,29486.95,29743.97,29972.75,30369.46,30911.60,31343.23,31645.13,31813.78,32047.13,32346.08,32684.01,32882.61,32930.17,32809.85,32676.89,32560.79,32479.76,32303.62,32012.85,31520.14,31064.15,30571.29,29604.85,28351.25,26629.35,25275.84,24309.17,23700.46,23381.51,23172.84,23024.35,22862.60,22723.68,22649.63,22646.27,22664.79,22758.63,22897.89,23061.76,23233.01,23375.27,23490.10,23570.01,23590.87,23523.17,23441.63,23330.01,23129.24,22877.44,22534.92,22104.40,21588.11,20984.47,20281.98,19506.49,18638.52,17807.49,16961.87,16222.84,15666.72,15230.68,14668.20,13722.86,12503.61,11763.57,10080.45,8831.68,7818.93,7081.11,6514.70,6142.57,5870.08,5698.04,5575.69,5500.63,5450.52,5419.59,5419.99,5489.97,5586.46,5688.88,5821.06,5992.52,6189.28,6363.00,6557.71,6740.58,6921.15,7091.08,7241.22,7389.99,7542.53,7692.01,7836.60,7966.71,8073.28,8169.85,8264.37,8353.26,8437.37,8518.37,8583.17,8649.61,8697.37,8746.43,8783.08,8831.92,8840.62,8855.87,8842.81,8818.01,8753.63,8697.06,8601.78,8493.83,8336.95,8191.18,8072.15,8001.01,7911.12,7781.64,7637.48,7525.63,7415.94,7272.82,7089.27,6900.32,6723.32,6587.39,6479.75,6397.83,6329.39,6265.41,6218.13,6195.50,6103.81,6014.23,5966.91,5821.47,5714.47,5720.88,5452.60,5281.81,4994.60,4569.24,4122.53,3553.16,2815.03,2287.54,1881.63,1626.51,1490.98,1365.60,1288.38,1277.28,1259.62,1260.91,1273.03,1298.88,1333.42,1382.95,1418.38,1456.66,1491.04,1548.98,1599.56,1665.54,1719.82,1786.34,1852.39,1909.99,1954.02,1988.33,2021.05,2061.54,2106.56,2150.90,2200.01,2234.74,2270.01,2297.43,2321.09,2331.76,2358.73,2371.51,2394.50,2416.42,2448.14,2473.49,2498.23,2528.62,2548.28,2553.52,2559.75,2563.55,2565.22,2565.68,2562.11,2562.05,2551.70,2542.42,2530.76,2538.20,2533.27,2516.34,2464.59,2413.91,2342.35,2301.03,2250.61,2216.08,2160.97,2119.07,2060.12,2032.00,1994.17,1957.11,1890.52,1843.52,1789.11,1744.50,1686.17,1644.23,1603.37,1551.52,1506.90,1466.80,1436.42,1382.87,1349.53,1306.98,1269.81,1230.46,1200.86,1157.05,1117.35,1077.79,1056.57,993.84,959.24,925.04,896.45,866.68,833.57,819.58,781.91,748.99,711.66,694.91,672.95,649.33
38538,std_dev,5275.23,5322.33,5331.70,5338.57,5361.99,5423.63,5429.48,5430.14,5423.53,5484.96,5502.11,5516.47,5497.04,5488.69,5514.40,5550.07,5580.40,5586.33,5548.25,5525.58,5521.22,5532.19,5549.46,5522.51,5502.16,5487.32,5481.92,5408.67,5369.79,5261.92,5212.50,5137.04,5080.88,5041.92,5019.62,5004.10,4989.25,4969.13,4967.40,4950.59,4942.63,4924.66,4920.86,4915.94,4908.52,4903.87,4901.43,4894.09,4879.84,4860.67,4847.07,4814.73,4775.72,4738.08,4698.60,4656.34,4615.96,4563.19,4497.05,4435.41,4356.25,4279.76,4183.85,4101.29,4044.95,4008.75,3954.16,3813.32,3614.60,3604.65,3312.06,3096.89,2901.41,2733.25,2576.99,2470.38,2391.25,2331.72,2289.27,2263.78,2237.15,2219.63,2212.55,2231.81,2258.83,2284.02,2312.51,2354.77,2400.69,2442.06,2478.07,2513.66,2548.49,2580.30,2603.02,2627.80,2652.66,2680.31,2704.53,2723.08,2736.15,2741.29,2749.37,2753.79,2753.94,2756.00,2751.46,2749.84,2748.96,2743.82,2741.75,2739.93,2729.33,2719.66,2715.01,2700.36,2683.90,2664.79,2646.38,2622.83,2587.34,2551.28,2525.20,2513.95,2499.68,2467.79,2438.32,2411.64,2384.92,2347.34,2305.72,2260.23,2221.60,2189.54,2162.09,2143.65,2125.72,2106.57,2087.55,2078.23,2046.30,2011.78,1994.14,1946.68,1915.95,1932.31,1852.49,1827.24,1767.82,1668.63,1562.79,1429.66,1203.63,1031.61,900.37,803.17,757.60,705.46,672.45,671.55,667.19,667.28,673.64,685.46,703.16,723.46,738.79,750.81,758.69,776.63,795.64,818.57,842.15,869.92,892.18,910.28,919.60,926.96,932.19,943.70,962.98,977.88,988.48,1001.67,1002.95,1008.45,1012.66,1014.37,1008.71,1010.74,1016.39,1018.64,1024.45,1030.20,1042.95,1049.77,1050.69,1046.99,1042.65,1038.53,1037.87,1033.98,1027.21,1022.92,1010.86,1001.39,999.30,996.71,996.43,988.99,975.04,953.50,933.94,916.71,902.59,893.64,873.57,856.01,841.20,832.32,816.50,801.32,786.48,775.33,757.50,739.01,719.64,701.40,682.98,666.64,647.44,635.97,620.36,606.85,589.79,577.07,560.25,545.01,534.60,515.85,499.49,485.96,470.26,452.88,436.73,421.72,407.00,395.41,377.95,362.98,343.10,325.88,305.85,290.80,279.41,265.87
38539,mean,29947.50,30107.10,30240.97,30377.13,30793.98,31326.49,31668.85,31947.91,32402.62,32995.70,33517.11,33875.16,34053.28,34340.94,34680.22,35020.72,35244.31,35285.68,35173.84,35018.33,34879.29,34782.00,34604.43,34288.55,33843.40,33412.90,32893.35,31786.74,30337.01,28406.66,26917.81,25850.11,25223.29,24914.86,24737.74,24604.80,24439.04,24290.62,24200.15,24191.27,24200.33,24279.78,24411.68,24560.28,24716.63,24871.87,24984.87,25066.84,25087.08,25036.62,24950.54,24805.08,24585.54,24303.17,23927.29,23472.78,22910.75,22284.37,21558.98,20748.75,19874.43,19013.83,18158.26,17433.95,16872.12,16403.73,15824.40,14816.98,13560.16,12786.90,11029.85,9710.65,8629.41,7835.27,7214.72,6796.52,6521.02,6334.47,6205.93,6134.80,6079.91,6051.63,6065.94,6149.78,6255.52,6369.86,6510.23,6698.70,6902.56,7100.81,7296.39,7498.02,7695.54,7873.10,8031.14,8183.70,8339.98,8507.91,8658.71,8801.87,8915.09,9017.97,9120.39,9210.49,9296.94,9391.35,9457.82,9529.52,9580.55,9637.90,9687.84,9723.55,9741.37,9758.69,9746.60,9724.92,9669.20,9598.70,9516.74,9398.29,9234.20,9080.65,8957.83,8882.14,8783.45,8648.46,8503.38,8372.65,8255.83,8096.16,7894.66,7687.06,7483.21,7348.13,7230.82,7139.74,7067.21,6996.42,6946.71,6921.79,6814.30,6721.73,6666.01,6510.89,6395.45,6391.82,6097.76,5923.76,5619.79,5157.38,4674.52,4040.98,3231.94,2622.97,2155.62,1854.61,1690.71,1550.22,1464.24,1448.31,1434.22,1431.87,1455.33,1489.03,1537.99,1596.97,1641.99,1690.79,1738.70,1788.59,1862.60,1939.86,2011.56,2095.15,2151.50,2232.23,2286.64,2324.29,2365.12,2409.58,2455.86,2507.11,2544.28,2598.18,2622.88,2652.91,2687.47,2702.57,2727.82,2751.13,2770.10,2795.02,2811.76,2860.95,2893.57,2902.65,2927.59,2930.86,2925.53,2948.22,2944.10,2945.57,2945.33,2934.02,2925.30,2913.98,2903.91,2913.69,2901.05,2884.63,2828.87,2751.43,2686.88,2630.65,2579.14,2549.19,2469.88,2422.90,2368.98,2331.91,2301.70,2238.79,2185.08,2138.56,2062.16,2027.70,1958.95,1897.21,1854.00,1798.36,1755.59,1703.30,1657.65,1620.71,1565.52,1523.05,1494.17,1438.87,1399.24,1355.63,1311.06,1270.47,1207.74,1174.73,1136.82,1071.12,1066.40,1018.06,984.30,948.02,893.03,900.20,852.79,823.42,782.37,761.99
