Img_name,Var_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160
38454,std_dev,224.97,201.96,183.56,180.69,174.44,176.19,178.09,181.8,195.82,203.12,215.38,234.75,249.39,263.88,276.25,290.08,304.15,318.49,339.16,357.81,377.25,390.73,412.64,437.75,470.58,503.97,551.01,603.78,664.53,731.12,808.8,877.54,954.57,1016.8,1083.97,1140.19,1185.42,1238.01,1290.66,1336.62,1382.2,1423.37,1449.27,1488.26,1512.73,1525,1547.18,1571.86,1583.12,1617.8,1649.57,1680.09,1713.85,1762.38,1790.15,1808.4,1815.38,1840.28,1856.53,1871.51,1912.91,1965.28,1982.57,1997.61,2006.07,1982.37,1949.01,1939.1,1907.73,1848.62,1752.52,1644.38,1563.36,1543.57,1550,1601.18,1781.8,2146.52,2578.81,2952.77,3250.91,3507.42,3713.87,3879.51,4023.34,4145.04,4275.83,4411.85,4538.55,4670.52,4776.71,4851.58,4969.52,5047.82,5096.95,5114.46,5160,5225.53,5293.77,5326.79,5350.27,5353.76,5400.34,5449.76,5506.15,5525.69,5517.82,5546.53,5564.69,5614.51,5656.2,5654.21,5669.67,5682,5708.58,5756.08,5778.64,5798.29,5826.02,5856.66,5849.46,5862.93,5859.39,5879.5,5933.7,5968.13,5985.29,5965.71,5958.78,5970.36,6017.63,6079.24,6095.85,6104.94,6083.26,6038.56,6074.43,6119.31,6199.42,6229.88,6216.24,6172.4,6206.07,6189.08,6214.11,6228.22,6260.15,6205.51,6196.18,6215.61,6230.56,6220.7,6269.28,6213.35,6199.99,6211.14,6225.66,6316.99,6332.75,6436.93
38455,mean,370.85,361.51,349.54,345.95,344.61,351.54,355.67,369.54,382.62,405.63,436.05,469.11,506.69,535.83,566.01,590.12,616.15,639.3,674.71,711.7,748.04,779.96,823.42,885.18,957.37,1050.55,1169.01,1331.17,1522.13,1744.14,2004.23,2284.97,2571.01,2815.81,3041.57,3231.18,3375.78,3522.71,3677.48,3804.74,3916.05,3986.8,4008.41,4038.17,4011.37,3918.84,3862.56,3823.59,3776.73,3763.32,3767.85,3781.83,3821.48,3872.54,3886.06,3840.61,3776.74,3726.1,3682.11,3647.99,3685.57,3743.1,3735.69,3684.52,3604.84,3469.26,3309.08,3229.23,3134.98,2984.73,2780.01,2578.97,2451.81,2414.25,2433.3,2519.33,2805.36,3450.18,4482.28,5751.5,7113.23,8432.19,9610.39,10670.29,11704.01,12691.91,13720.17,14766.4,15801.23,16760.95,17580.28,18287.8,18933.52,19525.68,19929.68,20174.11,20341.23,20465.75,20835.76,21178.28,21305.02,21411.99,21573.93,21822.26,22066.4,22145.01,22177.85,22238.89,22392.59,22630.03,22817.04,22824.01,22762.94,22892.76,23035.23,23205.07,23303.76,23379.97,23524.7,23631.54,23709.24,23701.51,23705.03,23822.69,24095.84,24236.29,24239.64,24211.8,24150.59,24245.99,24473.76,24702.68,24761.78,24702.28,24496.41,24387.75,24561.95,24767.26,24910.87,25003.32,24953.45,24897.56,24758.19,24630.05,24479.22,24456.27,24341.23,24021.86,23821.5,23494.7,23220.64,22974.49,22757.26,22589.01,22547.05,22531.28,22598.27,22696.15,22938.73,22966.88
38455,std_dev,225.77,206.04,186.31,183.49,178.16,183.29,183.05,192.84,201.02,217.72,228.23,246.52,264.7,277.41,295.58,307.35,322.8,334.01,352.6,376.25,393.02,407.53,428.9,455.73,486.65,524.29,571.21,630.43,700.95,778.14,866.81,957.01,1049.07,1126.47,1198.71,1259.54,1311.95,1362.68,1419.33,1467.19,1506.47,1542.6,1561.23,1583.95,1593.75,1579.55,1580.61,1582.73,1577.04,1588.53,1608.74,1619.16,1637.97,1668.3,1681.09,1676.18,1664.99,1664.47,1660.87,1656.5,1682.01,1707.03,1714.97,1709.55,1703.59,1668.5,1621.08,1608.41,1582.8,1536.91,1474.8,1406.15,1366.29,1361.34,1372.67,1400.61,1514.3,1746.2,2084.31,2463.21,2808.99,3109.99,3354.48,3541.81,3726.67,3883.08,4043.01,4196.79,4345.1,4475.4,4577.62,4663.59,4745.83,4830.21,4874.79,4889.81,4900.04,4965.61,5026.72,5070.42,5074.92,5107.02,5124.73,5192.95,5238.97,5248.76,5263.7,5263.93,5290.04,5341.19,5378.55,5387.24,5375.83,5407.47,5437.63,5483.27,5495.83,5526.17,5576.06,5581.35,5551.95,5582.53,5586.53,5616.55,5662.9,5719.78,5693.64,5692.82,5689.72,5700,5750,5810.25,5821.59,5832.65,5791.82,5793.44,5826.4,5849.96,5930.03,5963.93,5958.37,5934.2,5922.32,5921.93,5945.03,5964.24,5970.9,5919.2,6000.36,5960.36,5942.72,5983.84,5971.06,5933.37,5975.78,5944.45,5969.59,6055.03,6109.42,6173.78
38456,mean,406.56,402.98,377.13,375.36,382.28,385.56,390.43,413.14,431.99,453.78,482.44,517.17,553.36,582.52,612.76,640.12,664.08,691.93,727.39,765.77,806.21,837.11,879.13,934.2,999.8,1081.74,1184.07,1325.54,1490.95,1684.86,1910.8,2158.1,2411.68,2629.63,2834.04,3009.75,3141.9,3277.41,3415.39,3529.84,3633.31,3699.26,3712.73,3738.8,3703.09,3621.3,3570.6,3536.13,3496.73,3488.99,3494.23,3508.89,3540.75,3589.29,3604.41,3566.45,3520.29,3477.9,3444.43,3413.3,3456.5,3511.67,3500.93,3456.96,3393.18,3271.03,3133.72,3072.48,3004.07,2895.44,2733.84,2585.86,2491.07,2478.82,2505.6,2584.89,2819.7,3353.9,4223.27,5346.37,6611.25,7901.45,9077.92,10166.13,11266.85,12342.22,13484.34,14657.19,15819.72,16933.02,17881.78,18692.8,19467.71,20150.53,20625.16,20924.4,21164.91,21300.49,21710.19,22077.89,22203.56,22326.64,22507,22771.54,23034.81,23130.89,23173.49,23228.77,23403.49,23659.72,23861.37,23889.09,23838.71,23973.66,24101.97,24300.92,24378.39,24447.94,24599.95,24730.37,24812.87,24798.68,24799.49,24972.64,25220.2,25389.57,25415.79,25401.79,25327.66,25384.53,25622.02,25882.45,25978.07,25899.58,25706.39,25573.63,25726.06,25927.67,26135.83,26192.9,26136.32,26052.76,25892.23,25744.61,25618.78,25534.95,25321.56,25036.81,24770.79,24399.04,24097.62,23812.23,23606.14,23401.29,23309.45,23345.66,23410.35,23561.9,23741.8,23827.76
38456,std_dev,256.26,222.93,210.15,210.4,213.67,212.54,224.07,233.61,247.45,258.26,278.11,294.25,316.53,335.51,352.99,369.7,381.79,398.6,424.01,445.92,469.77,485.89,508.2,538.47,571.01,608.1,655.3,717.69,784.58,860.83,954.98,1050.9,1148.27,1234.51,1310.2,1379.51,1433.14,1485.11,1544.38,1594.5,1642.02,1677.41,1686.88,1710.23,1709.39,1692.62,1689.03,1690.48,1687.1,1692.91,1713.34,1726.5,1748.34,1773.62,1789.28,1783.28,1780.05,1777.19,1778.04,1776.17,1805.69,1839.55,1842.48,1833.6,1823.32,1793.12,1751.05,1736.59,1725.33,1693.09,1639.07,1589.98,1568.21,1568.9,1587.75,1624.12,1721.18,1936.38,2255.96,2645.82,3044.06,3430.82,3743.44,4020.99,4282.84,4531.48,4770.55,5003.49,5217.74,5417.51,5561.89,5672.41,5797.2,5894.95,5943.21,5970.71,5997.72,6051.94,6128.26,6193.73,6198.36,6204.37,6253.81,6309.29,6373.03,6379.53,6392.76,6384.32,6440.76,6510.71,6535.07,6535.08,6553.98,6575.79,6628.1,6654.12,6683.04,6701.95,6741.75,6759.89,6759.79,6780.55,6777.5,6814.27,6881.71,6898.14,6924.11,6922.28,6910.92,6893.08,6968.91,7033.54,7070.72,7074.07,7024.76,7016.91,7045,7113.79,7182.99,7202.57,7184.09,7168.57,7166.02,7148.1,7169.44,7195.91,7154.32,7175.52,7187.06,7160.04,7203.54,7242.79,7221.87,7181.42,7178.97,7177.28,7239.15,7316.19,7331.06,7392.65
38457,mean,416.92,409.62,389.07,388.41,388.93,386.35,397.42,418.68,430.01,456.43,490.51,532.85,572.65,608.23,642.47,669.73,697.24,725.56,765.52,811.97,857.8,896.26,949.58,1017.44,1100.08,1210.48,1354.12,1541.07,1768.84,2035.69,2343.57,2680.52,3026.2,3313.67,3577.68,3801.24,3967.17,4146.38,4316.59,4469.29,4597.91,4683.03,4706.47,4732.79,4685.23,4569.97,4502.75,4445.63,4396.12,4377.54,4380.72,4389.3,4434.68,4496.14,4507.89,4458.27,4387.43,4331.53,4274.83,4240.49,4281.8,4349.63,4332.62,4267.41,4165.66,3990.74,3809.49,3720.23,3623.84,3461.42,3237.17,3038.73,2912.22,2895.61,2939.07,3064.63,3390.85,4138.76,5326.6,6819.4,8444.32,10049.79,11490.81,12785.21,14074.06,15304.35,16590.73,17875.22,19143.27,20353.51,21379.33,22242.33,23065.77,23782.69,24258.09,24569.19,24780.36,24954.24,25394.02,25788.13,25917.99,26053.56,26253.35,26552.37,26842.2,26960.05,26984.8,27051.6,27253.46,27539.56,27784.95,27764.98,27709.69,27855.7,28007.15,28239.96,28347.94,28457.05,28614.17,28764.35,28851.47,28827.76,28862.77,29024.1,29310.99,29503.98,29508.29,29479.55,29370.83,29478.96,29752.57,30081.35,30180.13,30065.07,29823.38,29716.91,29909.88,30198.09,30396.44,30446.56,30382.75,30290.05,30153.73,30043.53,29924.06,29873.83,29712.54,29384.3,29142.56,28785.45,28471.3,28185.15,27934.12,27768.92,27680.58,27680.19,27752.34,27936.85,28185.25,28285.33
38457,std_dev,255.1,234.84,220.8,211.34,216.44,217.5,224.99,234.24,247.19,258.11,274.54,297.32,312.51,331.33,346.23,362.01,378.12,396.09,419.57,443.81,468.52,490.59,512.56,535.39,565.28,599.17,642.28,695.63,752.67,822.92,898.68,979.2,1063.75,1130.19,1198.01,1255.12,1300.74,1348.31,1399.05,1440.07,1480.06,1514.64,1533.47,1556.23,1572.58,1567.42,1570.48,1576.99,1582.52,1597.23,1614.61,1628.51,1661.42,1690.08,1712.6,1711.87,1712.09,1722.19,1723.41,1729.9,1759.93,1789.43,1795.06,1805.22,1810.57,1800.04,1772.4,1769.43,1769.05,1739.82,1698.75,1672.66,1653.87,1668.01,1693.22,1720.45,1791.87,1969.04,2215.01,2479.22,2754.81,2990.98,3179.46,3320.52,3474.94,3605.12,3744.38,3876.33,3999.66,4125.87,4212.46,4284.55,4339.86,4413.79,4442.09,4454.13,4478.31,4517.01,4580.51,4613.03,4624.32,4636.53,4664.59,4716.48,4761.41,4765.15,4762.15,4780.96,4798.83,4854.82,4866.94,4866.72,4862.9,4882.69,4911.99,4955.1,4974.14,4972.9,5014.22,5036.24,5032.92,5043.88,5055.07,5079.66,5117.18,5130.79,5127.19,5133.72,5105.08,5130.13,5146.52,5223.74,5253.86,5244.23,5201.87,5224.68,5263.06,5299.88,5346.19,5340.49,5335.59,5331.3,5339.47,5376.24,5360.64,5401.23,5400.53,5380.46,5410.26,5426.41,5467.19,5506.02,5518.73,5550.85,5548.85,5509.65,5530.36,5617.41,5709.93,5825.37
38458,mean,419.4,401.61,396.52,403.15,412.59,417.83,427.8,449.83,463.78,493.17,525.55,562.84,605.83,641.98,677.14,703.85,733.47,764.1,803.62,845.24,890.49,924.64,975.16,1039.59,1124.53,1227.46,1357.11,1531.28,1736.89,1978.54,2259.81,2558.15,2870.44,3131.48,3369.78,3577.17,3727.15,3888.16,4036.42,4172.89,4283.1,4358.21,4371.18,4397.56,4363.03,4265.53,4204.06,4158.23,4103.25,4091,4097.41,4105.74,4153.59,4196.63,4213.02,4156.9,4084.09,4031.06,3980.49,3941.38,3980.13,4044.15,4032.61,3969.75,3892.56,3737.94,3562.9,3466.14,3366.36,3195.75,2972.64,2759.11,2623.22,2592.99,2619.01,2719.63,3031.66,3726.54,4825.27,6173.5,7625.37,9042.66,10316.51,11490.83,12639.79,13747.59,14923.76,16101.54,17288.81,18390.12,19333.24,20141.5,20929.45,21608.75,22073.96,22362.24,22577.15,22747.66,23178.01,23531.93,23672.16,23793.95,23994.18,24278.59,24542.63,24673.04,24695.2,24736.99,24932.63,25198.6,25424.29,25440.65,25371.91,25500.53,25656.67,25860.06,25945.75,26025.14,26154.25,26320.26,26407.3,26336.03,26367.88,26520.73,26793.38,26955.94,26981.66,26965,26852.98,26940.62,27204.73,27459.36,27546.01,27477.37,27243.33,27142.78,27284.61,27541.61,27713.34,27773.7,27691.17,27623,27432.23,27265.48,27141.58,27051.27,26827.95,26429.45,26150.7,25704.41,25343.66,24935.32,24665.94,24487.48,24371.45,24340.59,24377.08,24612.87,24823.69,24797.48
38458,std_dev,282.14,247.07,225.99,216.87,217.49,214.36,221.46,234.36,236.38,254.16,271.7,289.89,306.34,325.59,342.92,359.46,376.39,389.38,409.04,428.92,453.94,471.79,493.95,523.11,559.77,605.84,660.84,734,813.64,907.38,1014.21,1120.72,1235.26,1327.01,1410.29,1487.42,1541.07,1603.72,1663.28,1714.48,1760.88,1796.44,1808.82,1831.47,1836.31,1813.87,1806.78,1800.91,1793.97,1801.7,1816.02,1828.63,1850.78,1874.86,1890.2,1877.33,1852.7,1847.93,1837.44,1826.72,1850.69,1885.76,1887.42,1870.8,1857.62,1809.32,1740.69,1708.71,1672.8,1603.18,1514.36,1426.48,1370.1,1360.81,1371.39,1412.52,1553.17,1840.43,2266.52,2724.36,3164.67,3531.04,3831.01,4079.16,4290.7,4472.8,4638.74,4784.8,4929.74,5030.01,5115.3,5157.4,5241.03,5291.91,5319.33,5300.69,5299.72,5342.16,5397.08,5423.24,5432.25,5454.39,5469.8,5519.87,5565.04,5595.09,5586.22,5579.02,5605.38,5663.55,5712.17,5702.07,5696.47,5724.4,5759.73,5761.97,5805.74,5837.66,5844.89,5874.49,5856.83,5867.84,5867.28,5884.96,5950.48,5974.9,5975.77,5958.82,5932.23,5961.01,6009.73,6065.19,6087.72,6091.04,6057.73,6047.08,6084.45,6138.89,6188.74,6213.11,6205.78,6169.9,6165.38,6190.42,6227.13,6239.93,6251.93,6236.69,6232.73,6213.36,6262.4,6323.34,6300.45,6284.21,6229.67,6291.78,6320.49,6370.04,6425.39,6571.44
38459,mean,463.56,434.15,417.87,413.67,418.88,420.18,427.64,450.34,466.14,489.74,522.09,559.86,598.4,632.77,666.68,689.8,715.07,743.15,781.82,825.67,869.6,903.34,953.27,1012.82,1084.73,1182.16,1302.84,1463.37,1657.89,1887,2157.68,2449.16,2751.52,3010.92,3247.71,3448.82,3597.98,3751.12,3904.84,4040.84,4167.61,4240.35,4255.09,4274.66,4228.65,4119.48,4053.22,4003.82,3946.98,3932.16,3934.55,3937.69,3970.55,4022.6,4034.7,3988.98,3925.72,3881.25,3832.61,3797.54,3832.63,3897.24,3874.89,3811.78,3718.05,3562.22,3394.19,3315.23,3241.1,3106.34,2924.51,2740.71,2630.94,2611.47,2646.97,2741.37,3032.81,3675.22,4732.75,6096.47,7600.42,9108.39,10467.55,11696.91,12909.99,14099.97,15335.71,16573.46,17787.32,18943.47,19915.84,20717.63,21478.28,22167.2,22602.74,22877.93,23085.44,23245.49,23648.88,24015.17,24135.7,24227.61,24405.71,24683.75,24951.25,25065.23,25091.63,25124.91,25300.24,25567.98,25778.99,25796.78,25736.56,25862.3,26016.58,26203.02,26301.84,26382.72,26528.19,26684.68,26733.91,26702.66,26709.56,26881.43,27134.78,27303.26,27327.02,27303.34,27208.32,27295.47,27516.09,27809.49,27865.4,27814.65,27555.99,27423.23,27589.13,27840.88,28003.83,28094.2,28039.74,27950.47,27788.97,27654.57,27514.54,27495.16,27325.21,27016.66,26765.71,26426.55,26164.22,25797.89,25621.81,25435.56,25312.9,25290.37,25413.78,25564.78,25780.43,25881.36
38459,std_dev,255.71,223.5,210.67,204.79,204.09,207.92,218.08,222.74,238.42,248.07,266.08,284.55,301.44,317.74,333.66,348.86,362.86,374.99,396.34,417.78,440.55,457.98,479.26,502.15,532.22,571.6,610.31,665.77,728.67,796.11,879.16,965.55,1052.1,1126.39,1196.04,1256.2,1301.5,1349.15,1401.9,1443.42,1486.63,1517.96,1534.31,1555.89,1558.43,1543.34,1543.94,1546.78,1539.28,1552.95,1566.71,1575.89,1600.63,1625.23,1643.06,1642.23,1635.17,1641.84,1637.58,1636.7,1657.98,1693.59,1691.06,1682.4,1671.62,1634.28,1596.61,1582.94,1575.03,1543.52,1495.73,1448.09,1425.1,1424.39,1450.16,1477.23,1585.09,1790.89,2101.37,2463.3,2800.14,3097.35,3328.46,3523.77,3696.48,3859.93,3998.15,4131.68,4273.46,4394.49,4479.05,4552.98,4612.9,4680.88,4698.26,4692.65,4704.96,4741.81,4792.66,4833.44,4836.13,4851.96,4889.38,4919.06,4954.62,4971.75,4980.28,4980.93,5008.07,5051.57,5082.94,5082.96,5064.65,5097.21,5126.73,5182.39,5194.68,5197.93,5238.48,5267.87,5269.02,5263.55,5276.3,5300.04,5352.07,5391.85,5388.04,5382.5,5358.26,5388.92,5413.97,5483.02,5506.14,5491.13,5477.07,5475.96,5479.75,5556.11,5604.02,5619.32,5653.2,5637.65,5610.51,5641.1,5637.14,5681.24,5721.02,5708.1,5748.43,5780.22,5838.5,5881.84,5917.37,5919.97,5874.82,5940.56,5944.11,6013.3,6035.42,6121.08
38460,mean,271.35,259.09,234.14,226.91,226.33,226.54,227.58,234.97,245.43,258.34,278.34,301.65,328.7,350.02,369.71,386.39,403.89,421.42,444.77,473.62,500.72,526.6,560.76,604.04,660,737.5,837.41,972.71,1134.81,1329.07,1558.2,1799.09,2049.06,2260.98,2453.24,2616.77,2744.37,2874.58,2999.7,3102.18,3195.6,3254.86,3271.83,3292.18,3263.26,3174.26,3121.28,3080.15,3035.81,3019.37,3017.85,3020.83,3047.93,3082.94,3090.07,3044.54,2992.64,2939.35,2892.92,2863.9,2891.49,2935.98,2922.88,2865.62,2776.95,2641,2495.85,2418.93,2345.76,2216.32,2036.01,1875.34,1771.15,1748.32,1782.24,1874.14,2125.46,2698.66,3629.71,4808.08,6077.44,7317.2,8409.88,9389.02,10357.35,11313.46,12286.5,13265.48,14239.98,15158.68,15932.82,16585.1,17205.52,17772.55,18128.8,18364.5,18551.3,18750.92,19069.77,19320.61,19430.6,19523.74,19680.02,19925.54,20147.43,20245.8,20279.1,20316.83,20491.68,20705.37,20897.88,20916.74,20880.61,21002.71,21115.97,21272.78,21369.96,21436.31,21555.61,21650.93,21735.47,21702.24,21720.32,21868.04,22059.3,22231.72,22240.79,22213.8,22155.18,22240.73,22429.15,22641.38,22718.23,22650.1,22485.65,22422.04,22533.94,22712.91,22882.09,22932.97,22858.75,22795.41,22653.41,22592.68,22493.74,22406.49,22272.74,22000.42,21741.89,21433.29,21156.21,20859.39,20630.1,20475.72,20414.68,20369.76,20358.52,20489.13,20636.81,20589.79
38460,std_dev,214.97,198.03,184.95,175.49,171.39,177.45,187.24,192.31,200.81,214.37,227.11,247.22,262.65,276.28,293.23,306.92,322.11,337.64,355.43,378.61,399.87,416.01,439.21,463.83,500.86,540.59,592.5,664.41,741.16,832.83,941.1,1047.5,1163.13,1257.48,1340.19,1416.44,1475.63,1534.52,1595.37,1655.32,1702.4,1740.04,1760.78,1785.45,1794.37,1767.77,1761.62,1761.22,1752.32,1757.88,1776.23,1785.19,1807.56,1830.53,1849.1,1832.81,1814.31,1807.23,1799.16,1794.1,1819.57,1849.11,1853.41,1839.87,1824.98,1775.59,1719.58,1695.02,1674.32,1619.37,1545.53,1477.55,1437.84,1436.37,1457.33,1499.94,1609.45,1866.17,2263.39,2734.76,3191.52,3603.02,3933.12,4194.57,4447.49,4693.08,4920.22,5143.12,5350.78,5552.48,5712.15,5824.55,5957.33,6071.05,6127.24,6157.94,6187.56,6255.19,6351.5,6399.03,6397.54,6428.73,6456.58,6528.76,6593.31,6622.87,6621.57,6633.65,6678.56,6745.96,6799.75,6805.29,6812.93,6840.05,6862.21,6914.17,6958.74,6963.92,7008.94,7026.74,7022.13,7029.93,7040.28,7092.28,7135.6,7208.79,7203.96,7182.61,7168.52,7192.68,7259.98,7317.23,7339.26,7316.21,7284.84,7269.25,7327.16,7418.65,7434.35,7467.12,7468.89,7431.88,7407.9,7409.94,7427.67,7453.07,7407.93,7388.9,7389.2,7346.72,7305.98,7313.16,7273.89,7212.23,7250.09,7225.46,7249.95,7314.78,7329.72,7471.51
38461,mean,307.85,299.34,283.33,282.85,286.64,287.18,295.3,308.19,322.16,339.27,363.94,390.71,421.56,450.33,470.62,490.96,510.28,530.02,560.2,591.36,621.72,647.73,684.7,727.88,782.94,851.55,937.8,1055.58,1192.29,1350.29,1535.24,1737.68,1945.13,2121.75,2286.91,2425.77,2529.47,2641.75,2748.95,2842.49,2927.65,2979.53,2993.98,3013.39,2993.97,2923.55,2886.14,2856.09,2823.3,2814.67,2818.98,2824.71,2854.89,2890.21,2899.97,2869.36,2822.56,2787.08,2754.41,2732.76,2761.14,2802.51,2794.3,2757.6,2699.62,2602.64,2486.31,2426.88,2361.58,2250.68,2100.81,1953.49,1856.45,1831.1,1845.55,1909.55,2117.09,2586.33,3338.47,4254.51,5271.61,6301.64,7241.33,8119.82,8994.3,9838.86,10735.81,11654.05,12563.54,13430.91,14183.61,14806.04,15410.58,15937.62,16305.57,16541.9,16706.27,16816.73,17139.22,17431.91,17542.14,17623.24,17754.23,17977.22,18190.93,18283.32,18275.22,18331.67,18472.59,18677.96,18833.03,18845.8,18779.7,18886.82,18993.38,19147.96,19214.04,19273.08,19376.78,19476.35,19585.99,19529.77,19543.64,19639.57,19849.35,19982.84,19991.24,19963.19,19904.95,19954.56,20133.85,20357.92,20430.46,20338.51,20161.91,20059.31,20164.07,20359.96,20483.85,20517.75,20416.65,20421.29,20280.9,20178.23,20036.55,19970.06,19877.9,19577.38,19343.03,19043.61,18760.31,18453.91,18294.64,18175.37,18103.39,18055.45,18083.25,18226.94,18345.66,18132.57
38461,std_dev,223.47,200.76,200.48,191.69,188.52,198.67,208.46,213.13,222.96,235.27,251.93,267.26,286.7,302.96,319.37,332.56,349.06,361.72,381.62,402.01,420.37,436.7,462.68,483.91,513.92,551.65,591.67,648.75,707.33,777.18,857.13,938.36,1026.67,1094.49,1163.22,1226.13,1268.73,1324.81,1370.09,1413.6,1455.86,1487.36,1507.28,1528.95,1538.38,1527.96,1528.99,1531.19,1532.01,1541.34,1555,1568.79,1584.83,1612.87,1626.04,1623.8,1611.06,1608.38,1604.23,1599.58,1627.42,1653,1654.3,1652.17,1646.06,1614.47,1572.63,1552.24,1527.34,1476.48,1413.18,1347.38,1304.25,1300.67,1310.1,1341.89,1443.78,1665.82,1990.87,2336.97,2684.23,2990.95,3226.1,3426.76,3612.87,3777.07,3926.45,4072.18,4206.04,4337.4,4423.56,4483.28,4556.95,4617.39,4646.23,4675.01,4669.03,4715.58,4758.82,4810.58,4813.39,4829.55,4839.01,4892.81,4943.28,4954.18,4941.03,4957.69,4985.17,5037.51,5070.76,5066.61,5053.2,5076.78,5097.52,5135.45,5150.24,5163,5195.28,5210.92,5242.7,5199.21,5202.59,5227.95,5271.17,5294.25,5309.14,5305.01,5262.17,5276.65,5311.36,5363.03,5405.3,5382.93,5322.58,5338.9,5325.15,5390.63,5434.54,5447.11,5395.01,5445.62,5414.19,5417.99,5384.35,5401,5437.24,5374.4,5375.2,5333.95,5332.75,5366.66,5324.89,5348.2,5308.76,5305.75,5331.89,5361.88,5423.46,5208.21
38462,mean,301.84,284.89,271.42,266.41,267.03,268.39,269.29,280.23,293.12,305.71,326.2,355.49,379.72,407.54,425.42,443.37,460.1,478.92,503.97,531.53,560.38,582.9,615.67,657.31,712.5,781.44,870.42,989.9,1132.18,1300.75,1491.61,1699.21,1917.66,2096.56,2261.44,2405.38,2514.23,2625.52,2731.58,2820.7,2900.32,2950.13,2962.46,2980.09,2953.19,2879.98,2834.63,2798.6,2761.69,2750.69,2752,2757.6,2778.51,2814.48,2823.23,2788.42,2741.66,2699.06,2664.33,2636.73,2662.75,2707.52,2693.25,2645.08,2579.55,2463.14,2337.95,2274,2213.58,2107.47,1959.27,1812.27,1720.42,1699.2,1719.15,1791.13,2015.14,2512.52,3300.32,4272.56,5336.73,6388.25,7345.24,8214.38,9054.34,9871.35,10722.88,11571.22,12409.46,13195.53,13856.27,14412.17,14950.16,15410.14,15724.5,15915,16058.79,16167.8,16458.03,16719.9,16812.88,16888.26,17006.13,17228.39,17411.59,17505.84,17516.06,17554.62,17698.03,17883.05,18044.9,18047.29,18001.67,18096.07,18197.75,18343.43,18398.71,18461.78,18545.59,18656.34,18725.74,18692.24,18694.1,18805.86,18986.84,19106.22,19131.05,19099.24,19039.87,19090.93,19260.82,19478.53,19533.45,19469.95,19280.47,19207.55,19334.86,19488.9,19613.32,19641.25,19581.76,19533.24,19410.88,19269.11,19125.1,19094.5,18925.89,18633.46,18433.26,18097.32,17794.63,17536.01,17287.02,17146.74,17079.13,17078.32,17129.95,17275.57,17370.1,17223.31
38462,std_dev,211.23,175.8,168.68,159.94,158.5,160.73,163.72,171,178.17,190.23,203.75,217.77,235.63,250.52,261.26,272.11,288.89,297.07,313.17,330.97,348.88,362.9,380.17,402.38,428.67,459.7,496.51,543.42,596.07,658.92,725.5,793.9,870.45,930.52,984.99,1036.09,1077.28,1114.53,1157.52,1196.38,1227.01,1253.66,1266.48,1286.4,1291.28,1280.18,1277.29,1281.82,1279.97,1288.48,1303.9,1315.21,1330.31,1353.2,1363.54,1359.75,1353.98,1356.66,1356.72,1350.8,1371.92,1399.82,1401.67,1396.98,1396.51,1368.8,1333.42,1322.35,1306.13,1270.96,1227.77,1181.97,1148.13,1150.12,1157.63,1180.9,1268.08,1452.91,1711.09,1989.09,2266.75,2531.01,2753.58,2928.43,3098.36,3261.6,3429.76,3591.08,3734.84,3886.35,3996.44,4091.33,4182.62,4268.48,4312.99,4337.28,4376.04,4405.04,4476.23,4514.94,4521.82,4532.88,4565.65,4612.22,4654.46,4668.81,4674.25,4680.18,4701.67,4764.23,4801.42,4790.85,4790.16,4811.09,4820.71,4860.87,4877.71,4899.68,4906.32,4938.57,4955.19,4934.85,4938.41,4967.1,4990.75,5035.03,5055.7,5013.57,4998.3,5027.63,5071.55,5126.21,5150.58,5128.08,5090.4,5051.99,5113.06,5135.56,5176.62,5190.42,5175.03,5163.51,5148.83,5109.71,5093.05,5136.27,5088.64,5042.22,5022.88,4973.5,4944.4,4907.49,4873.84,4875.67,4819.07,4854.22,4867.51,4924.86,4930.93,4846.06
