Img_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160
38421,2598.08,2754.87,2890.02,3020.18,3140.95,3268.30,3347.06,3591.55,3768.83,3978.28,4181.13,4396.09,4597.19,4782.32,4988.01,5173.99,5368.83,5577.48,5852.34,6120.90,6399.66,6556.61,6812.16,7060.37,7299.78,7517.13,7729.66,8015.11,8251.54,8467.22,8710.91,8981.63,9292.39,9532.16,9820.20,10114.58,10339.09,10632.32,10929.93,11185.53,11481.20,11756.75,11988.26,12320.71,12606.67,12811.86,13143.59,13456.03,13693.76,13978.06,14250.45,14486.29,14776.78,15126.35,15440.64,15668.04,15934.37,16289.41,16575.31,16753.67,17118.84,17477.01,17615.22,17873.62,18268.68,18504.36,18639.73,18979.48,19217.75,19531.43,19805.99,19989.30,20194.60,20569.68,20829.23,20877.34,20994.42,21333.31,21670.93,21776.43,21896.84,22181.80,22463.75,22620.69,22779.96,22842.22,23032.60,23259.05,23549.75,23856.51,24083.44,24269.74,24553.23,24874.52,25033.34,25088.69,25123.81,25107.91,25520.63,25921.47,26005.54,26064.73,26217.46,26498.97,26744.24,26838.51,26784.49,26805.13,26987.25,27250.81,27450.03,27399.36,27275.03,27443.41,27596.98,27845.42,27976.76,28099.28,28291.20,28442.97,28509.74,28488.33,28470.45,28632.92,28922.77,29136.00,29123.69,29099.40,28995.65,29094.74,29423.37,29761.48,29884.55,29793.12,29541.97,29420.39,29687.33,30010.98,30255.51,30351.80,30375.31,30366.64,30323.15,30344.80,30351.71,30465.05,30546.27,30469.28,30549.14,30657.42,30868.37,31070.85,31145.67,31139.96,31217.90,31301.38,31426.28,31685.85,31993.80,32119.29
38422,3519.81,3768.85,3970.31,4132.63,4288.80,4429.52,4486.97,4867.27,5108.43,5404.09,5675.02,5976.23,6231.21,6467.68,6725.49,6972.78,7196.31,7454.37,7815.04,8156.69,8508.52,8641.45,8974.42,9286.66,9594.79,9833.50,10092.09,10454.39,10741.28,10992.70,11233.69,11616.70,11997.29,12297.37,12657.13,13019.85,13278.90,13627.90,13994.08,14321.49,14679.19,14990.92,15280.60,15687.72,16003.79,16292.57,16687.99,17064.13,17373.23,17699.29,17993.71,18298.46,18672.77,19096.67,19483.06,19759.09,20091.83,20509.14,20858.64,21100.07,21528.86,21940.66,22134.96,22477.47,22929.76,23199.34,23370.62,23782.85,24021.47,24443.74,24787.49,25011.50,25267.40,25687.88,25985.13,26076.78,26236.43,26566.62,26977.73,27134.75,27308.95,27656.11,27983.29,28197.67,28391.93,28410.80,28622.86,28874.83,29218.49,29609.90,29949.71,30199.51,30578.48,30952.47,31142.99,31227.92,31226.66,30961.35,31582.41,32167.83,32322.40,32428.60,32644.60,32959.17,33230.76,33277.01,33248.37,33310.17,33522.71,33829.29,34069.72,33941.04,33763.78,33955.62,34155.32,34478.79,34622.88,34816.42,35076.57,35257.14,35312.08,35282.44,35295.21,35472.80,35829.95,36047.11,36016.38,36027.27,35937.58,36102.53,36438.75,36791.15,36924.10,36827.77,36477.71,36347.72,36685.18,37014.75,37226.85,37397.80,37424.79,37492.30,37442.62,37372.96,37261.74,37389.74,37527.42,37422.75,37554.19,37700.18,37963.07,38195.60,38287.20,38429.69,38607.99,38716.18,38831.74,39198.80,39494.88,39638.16
38423,2983.08,3171.84,3319.21,3460.16,3605.21,3755.57,3850.53,4124.79,4335.94,4578.54,4810.23,5052.23,5281.01,5508.27,5742.07,5969.29,6190.51,6437.53,6748.77,7073.85,7390.04,7580.25,7883.48,8166.92,8449.48,8708.26,8960.61,9291.45,9567.59,9828.37,10106.00,10430.33,10788.01,11072.36,11410.02,11746.47,12016.51,12355.52,12706.04,13017.76,13358.60,13676.61,13956.58,14349.30,14669.12,14930.58,15319.62,15673.93,15963.53,16299.68,16617.92,16903.84,17243.31,17648.77,18011.16,18281.32,18607.87,19019.71,19344.03,19568.84,20000.34,20404.46,20579.68,20893.88,21342.61,21621.65,21808.10,22183.62,22464.86,22835.30,23150.41,23373.63,23627.29,24045.41,24336.04,24417.97,24589.35,24981.89,25364.85,25483.43,25658.96,25984.57,26292.08,26494.11,26681.88,26787.68,27031.11,27287.34,27618.70,27958.22,28229.94,28455.85,28795.62,29150.00,29342.86,29433.87,29493.60,29496.96,29977.34,30378.85,30502.46,30604.67,30798.01,31117.25,31392.92,31459.52,31449.55,31497.93,31733.47,32029.84,32249.61,32196.22,32089.11,32270.93,32448.72,32716.83,32875.24,33022.48,33261.75,33410.23,33494.41,33472.41,33452.59,33657.69,34026.40,34213.11,34201.77,34177.97,34119.64,34240.89,34582.76,34971.78,35123.13,35046.47,34739.78,34659.99,34993.19,35291.29,35543.86,35700.05,35705.59,35716.92,35675.62,35712.96,35705.63,35891.75,35961.63,35881.76,35974.39,36102.22,36326.27,36606.88,36689.11,36737.14,36849.45,36898.54,37088.67,37365.24,37648.35,37772.25
38424,2774.77,2957.04,3118.09,3234.44,3365.14,3477.48,3539.03,3818.33,4016.21,4243.19,4451.53,4689.77,4881.72,5076.29,5286.64,5476.21,5665.73,5871.73,6157.46,6435.28,6721.17,6841.98,7107.74,7354.29,7606.65,7804.61,8021.08,8306.34,8540.52,8752.38,8959.33,9265.50,9568.28,9806.70,10101.80,10395.81,10612.32,10904.77,11194.87,11459.00,11755.02,12017.64,12249.93,12586.61,12846.57,13078.37,13406.13,13705.67,13962.84,14236.46,14486.48,14736.19,15033.64,15375.92,15686.45,15920.67,16190.97,16526.75,16820.17,17015.11,17365.27,17702.39,17858.61,18134.49,18511.24,18730.31,18892.56,19212.29,19426.02,19760.40,20040.66,20216.21,20441.83,20782.98,21027.16,21096.13,21246.16,21533.79,21873.74,21981.43,22124.60,22412.67,22658.43,22845.77,23002.07,23045.29,23229.76,23452.46,23722.54,24021.55,24268.44,24481.79,24776.37,25079.22,25234.52,25315.27,25348.77,25223.01,25677.62,26093.98,26221.92,26290.91,26471.08,26711.41,26949.52,27010.78,26988.22,27042.40,27224.25,27478.45,27673.61,27599.83,27476.43,27624.33,27793.24,28031.76,28149.38,28282.33,28494.92,28633.58,28696.30,28680.44,28709.50,28839.29,29140.61,29295.45,29292.66,29280.45,29219.59,29330.62,29623.00,29925.25,30030.73,29962.55,29692.38,29633.88,29911.14,30172.84,30370.13,30443.66,30486.29,30551.42,30489.94,30456.17,30422.31,30551.47,30640.59,30572.20,30650.32,30788.87,30976.23,31174.69,31277.76,31339.04,31444.82,31558.22,31683.04,31932.16,32231.43,32318.11
38425,2703.75,2869.43,3024.10,3148.45,3272.60,3398.89,3483.28,3737.81,3927.35,4141.99,4355.18,4578.61,4782.37,4983.04,5188.76,5390.30,5581.07,5804.65,6088.18,6366.34,6653.23,6807.75,7079.91,7334.71,7581.45,7804.37,8028.55,8321.11,8562.96,8789.48,9025.51,9325.95,9635.96,9884.65,10193.00,10487.44,10720.56,11020.35,11323.72,11599.41,11899.83,12175.74,12431.58,12771.35,13051.83,13285.64,13627.29,13940.09,14202.87,14494.16,14766.94,15018.56,15320.04,15671.04,15990.93,16231.35,16518.87,16868.15,17163.88,17372.97,17740.29,18081.69,18252.56,18541.44,18921.99,19162.29,19330.02,19664.79,19903.71,20237.09,20508.83,20713.26,20949.08,21307.39,21551.52,21636.68,21803.04,22115.14,22439.07,22570.01,22720.03,23001.50,23259.04,23436.08,23601.80,23687.15,23884.83,24119.07,24401.35,24702.61,24951.14,25149.05,25444.81,25763.11,25922.13,26002.86,26062.49,26043.00,26461.09,26817.20,26943.09,27029.67,27202.76,27481.90,27707.42,27777.65,27778.99,27819.97,28016.24,28268.91,28468.79,28413.13,28346.60,28497.01,28662.24,28889.33,29024.63,29154.78,29325.01,29494.23,29563.85,29546.05,29551.96,29748.46,29997.11,30183.76,30188.51,30167.66,30122.42,30233.43,30546.95,30819.80,30968.52,30906.94,30677.75,30605.01,30891.33,31136.17,31378.18,31487.68,31499.11,31529.29,31486.21,31539.72,31528.74,31671.71,31702.96,31668.05,31765.88,31863.56,32101.20,32304.37,32360.09,32393.68,32512.69,32584.05,32756.22,32954.42,33222.23,33308.82
38426,2637.23,2788.54,2941.52,3052.62,3185.66,3317.65,3395.62,3645.39,3827.33,4048.45,4249.67,4469.51,4670.37,4864.97,5073.70,5270.12,5468.72,5685.70,5966.11,6244.34,6533.80,6700.45,6964.73,7218.24,7470.29,7690.30,7920.81,8208.35,8448.28,8682.09,8925.77,9215.79,9535.89,9780.36,10081.18,10381.09,10620.92,10920.46,11227.12,11502.28,11798.25,12083.44,12325.24,12677.36,12959.25,13192.70,13529.07,13846.72,14104.53,14397.57,14690.28,14934.52,15237.96,15586.14,15906.41,16147.20,16437.56,16791.18,17082.14,17287.07,17669.72,18012.77,18177.75,18452.78,18851.74,19091.97,19261.82,19597.54,19841.96,20168.25,20447.14,20635.05,20872.92,21233.66,21487.28,21564.41,21722.47,22061.47,22389.64,22501.14,22665.05,22949.25,23216.29,23402.17,23572.07,23660.00,23868.35,24115.97,24402.68,24709.48,24949.08,25158.31,25455.39,25768.22,25929.04,26011.67,26075.80,26079.45,26493.52,26847.06,26960.77,27067.18,27232.32,27492.02,27750.47,27821.42,27814.90,27859.84,28037.11,28294.75,28508.58,28459.03,28362.99,28536.59,28694.70,28934.08,29050.71,29196.93,29399.10,29531.17,29587.52,29596.88,29587.50,29752.65,30042.41,30240.13,30227.66,30219.64,30156.99,30276.34,30595.52,30899.86,31012.95,30971.31,30724.96,30644.31,30924.90,31198.83,31450.24,31555.98,31600.28,31582.80,31569.70,31560.41,31595.05,31728.96,31785.77,31754.35,31838.56,31926.02,32126.12,32378.33,32433.20,32448.80,32590.09,32641.11,32823.16,33097.62,33313.71,33401.43
38429,2975.03,3185.31,3346.79,3489.22,3622.57,3735.73,3783.90,4110.05,4310.17,4560.59,4791.60,5050.18,5259.51,5454.84,5673.19,5878.80,6061.79,6276.93,6578.25,6864.64,7164.23,7260.43,7538.13,7799.06,8054.94,8248.29,8460.13,8766.03,9000.28,9201.06,9402.46,9723.77,10034.84,10287.33,10588.60,10888.47,11089.68,11387.74,11691.64,11958.09,12255.33,12511.79,12748.02,13096.77,13363.70,13585.68,13917.17,14230.44,14483.70,14746.98,14990.05,15250.91,15549.84,15909.13,16235.87,16462.93,16731.83,17077.78,17379.95,17566.71,17924.72,18268.46,18419.10,18706.57,19089.51,19317.22,19434.75,19787.35,19976.38,20339.15,20619.76,20793.26,21015.37,21373.07,21622.90,21680.11,21789.41,22067.80,22421.77,22535.32,22676.70,22962.93,23244.63,23424.57,23573.05,23574.33,23742.85,23959.93,24240.11,24567.40,24848.04,25052.69,25363.41,25684.84,25845.97,25906.29,25902.14,25635.56,26162.25,26685.44,26811.86,26894.60,27059.33,27318.49,27541.34,27593.92,27554.21,27601.51,27770.36,28034.52,28217.54,28129.87,27951.14,28122.14,28275.33,28553.18,28654.73,28815.53,29033.89,29195.88,29253.20,29235.57,29220.44,29376.26,29691.70,29861.56,29827.83,29819.15,29733.33,29879.82,30178.42,30445.69,30572.21,30490.54,30178.16,30033.75,30339.08,30599.30,30828.42,30950.89,30981.69,31003.08,30976.07,30888.97,30755.27,30878.22,30978.92,30944.82,31001.19,31127.92,31362.99,31608.17,31657.82,31742.45,31898.97,32053.00,32082.59,32400.11,32688.34,32807.17
38430,2704.36,2868.85,3001.30,3137.80,3287.38,3424.66,3542.95,3766.24,3965.35,4176.69,4391.98,4614.86,4830.63,5042.65,5276.66,5482.54,5716.87,5950.85,6248.37,6554.47,6868.69,7086.38,7371.90,7645.09,7910.59,8177.28,8432.26,8746.56,9011.26,9274.10,9583.72,9864.40,10221.62,10490.55,10819.55,11153.77,11423.91,11757.61,12095.22,12398.45,12726.47,13062.77,13324.61,13709.98,14041.27,14277.56,14650.83,15012.90,15271.76,15617.62,15961.94,16214.17,16526.90,16931.73,17283.56,17544.23,17856.65,18266.18,18589.78,18788.04,19210.62,19636.63,19788.41,20068.63,20531.72,20812.65,20981.38,21350.74,21655.06,21984.40,22298.31,22507.06,22742.02,23181.05,23490.43,23537.26,23694.99,24117.59,24501.94,24592.41,24730.72,25060.77,25368.42,25566.92,25742.16,25871.57,26110.44,26364.46,26711.66,27039.47,27273.29,27461.04,27767.76,28134.47,28320.30,28374.63,28444.74,28601.01,29016.08,29346.35,29422.79,29489.15,29656.95,29980.95,30281.70,30380.30,30319.75,30348.06,30546.56,30861.40,31112.97,31076.65,30993.51,31135.59,31342.79,31584.45,31748.37,31885.64,32078.10,32239.43,32314.19,32281.61,32289.77,32452.67,32811.03,33036.08,33070.70,33020.22,32892.48,33000.65,33383.57,33779.45,33973.43,33898.43,33587.15,33515.84,33789.98,34139.95,34459.95,34626.54,34598.47,34559.00,34485.76,34537.08,34660.61,34860.55,34897.86,34819.67,34921.47,34996.99,35254.95,35475.25,35522.81,35501.48,35527.32,35598.34,35789.33,36104.61,36387.26,36575.37
38431,2591.92,2744.30,2883.73,2996.86,3134.43,3271.89,3376.45,3595.10,3785.25,3994.13,4194.95,4400.78,4614.76,4811.31,5033.75,5231.14,5451.30,5681.21,5966.01,6248.02,6549.27,6749.39,7020.41,7284.69,7537.04,7789.74,8028.22,8328.12,8582.36,8834.93,9117.65,9389.83,9726.89,9981.15,10296.45,10613.88,10864.35,11183.99,11504.02,11788.51,12107.71,12418.51,12665.84,13032.87,13348.42,13567.93,13923.28,14269.76,14513.72,14845.71,15175.72,15409.35,15707.81,16091.42,16420.98,16667.99,16955.96,17357.97,17657.30,17847.89,18247.41,18661.02,18791.89,19056.01,19498.79,19764.68,19927.45,20278.88,20560.19,20884.45,21171.21,21370.52,21603.71,22016.10,22315.07,22349.39,22487.43,22889.60,23271.43,23346.74,23480.31,23783.19,24093.35,24266.48,24425.65,24559.90,24783.18,25038.28,25350.06,25674.52,25900.45,26074.99,26357.52,26706.23,26867.46,26929.44,27002.60,27136.51,27539.01,27856.91,27912.34,27986.47,28156.23,28468.00,28746.44,28839.65,28788.47,28794.17,28983.93,29308.04,29522.11,29481.44,29405.29,29551.71,29736.31,29978.33,30128.93,30250.78,30432.08,30612.33,30667.10,30633.75,30617.48,30804.53,31117.50,31342.61,31395.68,31342.45,31221.44,31329.45,31655.78,32065.11,32246.20,32161.49,31893.83,31811.33,32038.38,32375.00,32704.87,32849.09,32863.88,32792.79,32716.19,32789.49,32894.76,33096.21,33115.76,33008.86,33138.40,33197.27,33439.90,33696.12,33674.34,33700.64,33706.20,33761.91,33903.35,34212.92,34528.43,34642.58
38432,2597.75,2741.36,2878.83,3011.28,3142.13,3284.89,3385.30,3616.41,3799.29,4007.08,4209.57,4417.86,4633.85,4833.05,5057.31,5256.21,5484.05,5705.72,5995.77,6281.78,6579.40,6787.68,7062.68,7330.97,7582.94,7840.91,8083.64,8379.95,8638.00,8887.94,9182.04,9457.52,9793.72,10052.49,10370.19,10687.86,10948.65,11265.23,11591.07,11880.40,12200.12,12508.91,12763.29,13129.31,13443.79,13672.81,14032.90,14381.62,14633.04,14965.03,15294.02,15539.41,15840.02,16223.91,16562.67,16811.58,17106.36,17504.49,17807.85,18001.42,18403.02,18814.08,18963.21,19225.17,19678.33,19940.42,20100.74,20469.48,20750.53,21070.65,21368.82,21566.01,21793.86,22212.99,22503.95,22549.23,22697.52,23117.77,23478.37,23553.28,23695.11,24018.50,24306.84,24489.84,24649.25,24787.61,25026.41,25280.20,25590.52,25912.28,26144.68,26309.29,26621.71,26958.00,27137.98,27187.40,27263.77,27405.99,27798.42,28126.35,28203.33,28277.89,28444.97,28757.25,29036.97,29121.36,29093.06,29089.45,29290.34,29603.05,29831.62,29792.65,29713.84,29870.48,30048.79,30297.63,30456.83,30564.28,30745.21,30934.03,30975.06,30938.10,30945.43,31118.37,31454.93,31675.21,31704.64,31651.09,31539.09,31648.60,32019.91,32393.21,32548.70,32466.83,32206.54,32127.98,32383.74,32728.66,33045.43,33191.50,33172.99,33133.13,33046.34,33143.71,33233.95,33443.40,33419.69,33392.04,33420.49,33578.59,33823.96,34005.91,34048.25,34056.06,34041.65,34155.81,34305.04,34540.72,34823.27,35003.22
38433,2422.36,2558.84,2698.48,2805.76,2923.26,3060.03,3157.92,3363.04,3536.52,3732.01,3925.04,4117.28,4312.51,4504.74,4713.18,4899.03,5107.40,5320.33,5588.85,5859.02,6133.68,6330.78,6586.28,6830.55,7068.06,7306.57,7533.61,7820.26,8053.08,8290.95,8568.15,8817.51,9134.30,9371.38,9667.63,9972.14,10211.18,10507.42,10809.74,11082.41,11377.49,11677.56,11904.82,12252.95,12554.52,12759.80,13103.28,13424.36,13651.55,13957.31,14277.28,14496.20,14773.88,15127.92,15453.24,15684.50,15953.68,16330.83,16620.43,16789.23,17170.15,17555.40,17684.70,17925.98,18346.53,18605.90,18751.99,19087.12,19357.30,19648.92,19929.64,20110.34,20331.89,20717.00,20998.96,21035.40,21166.12,21557.29,21908.59,21978.46,22097.99,22398.45,22668.66,22845.80,23008.40,23127.25,23345.41,23568.83,23872.68,24170.82,24380.39,24536.14,24825.31,25147.84,25299.32,25351.46,25408.25,25566.53,25929.46,26229.72,26279.20,26340.07,26495.37,26792.96,27052.87,27146.23,27099.99,27106.80,27287.19,27568.03,27792.09,27764.97,27695.26,27817.26,27998.05,28215.19,28361.60,28481.49,28654.41,28820.55,28856.72,28837.87,28819.11,29003.72,29292.65,29530.41,29558.13,29509.85,29383.43,29499.57,29836.01,30203.46,30346.65,30287.67,30057.16,29956.11,30210.52,30527.00,30813.43,30963.79,30950.53,30871.63,30827.64,30888.74,30983.02,31174.21,31200.25,31117.84,31173.46,31289.19,31544.09,31723.02,31768.00,31731.27,31717.73,31803.50,31939.33,32215.91,32494.21,32594.21
38434,2595.46,2761.92,2904.07,3019.35,3141.79,3251.61,3307.93,3571.01,3749.68,3960.49,4160.96,4376.91,4568.28,4752.27,4942.92,5134.59,5302.44,5501.46,5768.85,6029.01,6293.15,6418.10,6668.35,6908.80,7139.25,7333.81,7536.86,7805.94,8027.64,8231.40,8434.76,8715.26,9004.58,9236.65,9508.90,9781.56,9992.79,10268.75,10544.55,10798.42,11074.10,11317.15,11546.89,11867.11,12113.14,12324.68,12635.26,12919.85,13160.84,13420.07,13659.77,13901.00,14178.35,14501.83,14796.74,15015.98,15269.50,15592.93,15864.69,16052.78,16384.59,16702.04,16851.94,17114.21,17467.57,17688.31,17819.12,18135.22,18337.82,18650.57,18914.40,19092.32,19294.19,19621.89,19858.97,19917.74,20052.68,20324.01,20644.12,20740.12,20889.20,21144.16,21395.29,21565.60,21712.18,21750.22,21923.84,22136.76,22403.76,22694.20,22930.70,23122.27,23407.20,23689.92,23832.86,23908.31,23928.52,23821.36,24255.06,24638.92,24753.73,24840.91,24995.78,25236.51,25445.49,25502.52,25495.72,25528.71,25702.40,25950.87,26124.25,26056.02,25935.00,26100.60,26236.70,26474.48,26591.02,26727.64,26902.13,27042.71,27111.95,27100.76,27096.63,27242.57,27507.28,27671.84,27654.32,27642.62,27581.54,27702.84,27987.01,28245.18,28367.37,28292.94,28054.70,27965.19,28211.76,28476.94,28682.79,28782.96,28799.69,28836.95,28801.76,28780.79,28696.38,28825.34,28907.03,28849.73,28948.53,29038.87,29252.61,29420.44,29527.51,29579.36,29695.51,29792.82,29912.49,30119.63,30354.51,30491.19
38435,3139.59,3351.04,3515.01,3669.13,3813.83,3968.53,4077.18,4366.50,4596.78,4841.07,5089.86,5350.15,5587.74,5827.18,6081.09,6320.62,6552.94,6822.18,7161.72,7490.96,7836.38,8047.90,8368.54,8673.58,8967.70,9244.91,9518.83,9868.13,10161.24,10448.96,10744.12,11092.51,11466.59,11775.87,12138.19,12497.37,12786.01,13155.52,13527.28,13859.26,14224.57,14559.73,14864.02,15278.65,15621.15,15906.92,16318.95,16695.83,17008.82,17375.31,17707.76,18013.47,18386.40,18802.21,19191.21,19487.57,19835.01,20259.92,20610.41,20872.95,21316.78,21730.99,21933.72,22284.70,22739.64,23036.59,23254.51,23661.78,23961.58,24341.41,24682.88,24926.46,25211.25,25656.89,25947.18,26049.10,26254.28,26652.36,27045.66,27194.34,27387.59,27724.53,28040.24,28254.38,28460.14,28588.06,28828.42,29117.35,29469.44,29831.70,30113.64,30360.68,30716.95,31082.57,31274.40,31392.68,31480.20,31516.82,32001.03,32395.92,32529.33,32659.55,32856.28,33195.97,33468.58,33572.58,33566.63,33643.73,33860.49,34192.09,34407.90,34372.25,34275.88,34477.26,34676.48,34941.45,35116.99,35275.43,35495.19,35652.44,35754.68,35736.43,35764.21,35961.63,36282.83,36523.97,36542.62,36503.54,36432.35,36600.82,36961.84,37320.59,37465.56,37410.26,37149.43,37061.61,37404.13,37721.56,37998.86,38140.62,38141.58,38169.77,38139.08,38189.83,38191.69,38401.19,38467.24,38408.03,38511.04,38645.01,38900.68,39127.92,39236.92,39282.31,39343.92,39502.14,39643.42,39979.63,40311.44,40383.26
38436,2568.42,2741.85,2900.51,3016.28,3134.13,3233.92,3292.67,3557.31,3736.46,3950.92,4152.69,4367.63,4555.40,4735.99,4926.41,5107.36,5278.71,5479.76,5743.15,5998.41,6263.01,6379.68,6628.60,6863.01,7089.37,7277.30,7478.00,7745.38,7962.49,8163.02,8358.63,8639.90,8924.34,9149.15,9421.23,9692.80,9892.10,10168.37,10440.52,10690.71,10959.60,11203.77,11424.68,11732.74,11980.18,12195.00,12493.19,12780.71,13015.82,13272.98,13504.21,13735.47,14009.07,14331.30,14626.72,14833.67,15088.94,15403.89,15672.83,15860.11,16188.41,16501.23,16643.85,16904.28,17253.00,17460.46,17597.73,17904.34,18096.80,18416.77,18672.65,18844.46,19053.07,19377.06,19599.25,19662.85,19799.54,20052.55,20370.14,20462.49,20611.56,20866.89,21114.37,21274.16,21416.23,21447.48,21619.12,21831.87,22079.91,22372.30,22609.54,22788.46,23068.07,23359.67,23496.31,23578.54,23593.30,23481.85,23914.74,24304.89,24402.30,24493.76,24645.04,24888.56,25093.67,25146.90,25129.80,25169.17,25339.13,25576.04,25765.00,25701.64,25551.02,25715.13,25851.18,26088.74,26191.64,26322.51,26511.70,26667.38,26717.52,26706.64,26697.22,26850.89,27103.08,27273.01,27260.97,27249.44,27205.61,27309.78,27567.26,27842.59,27945.75,27892.17,27641.35,27537.09,27818.11,28059.80,28265.83,28342.59,28389.60,28407.17,28364.31,28345.12,28271.29,28410.45,28475.93,28422.31,28503.65,28617.13,28831.91,28975.11,29078.93,29167.72,29268.90,29361.23,29471.01,29710.67,29964.81,30108.78
38437,3415.11,3655.52,3863.72,4005.70,4161.21,4283.15,4302.50,4704.11,4938.00,5223.50,5490.79,5791.07,6025.52,6246.84,6486.00,6714.61,6895.79,7137.40,7473.13,7793.93,8120.04,8187.61,8496.62,8790.01,9065.49,9258.29,9491.45,9827.47,10080.83,10282.41,10461.83,10838.95,11177.56,11449.48,11777.06,12100.17,12302.30,12633.29,12955.46,13243.71,13565.07,13820.68,14083.63,14447.02,14723.38,14980.89,15335.26,15665.75,15952.07,16222.20,16445.09,16743.42,17085.11,17458.25,17821.68,18053.40,18349.12,18710.52,19039.93,19240.45,19619.36,19975.72,20154.14,20472.50,20867.12,21100.83,21226.84,21610.08,21764.72,22192.24,22501.17,22678.92,22903.97,23272.12,23532.38,23611.08,23731.91,23961.55,24364.26,24510.30,24680.08,24983.79,25278.21,25468.65,25627.16,25558.85,25730.05,25940.98,26229.06,26601.38,26921.62,27162.24,27521.11,27863.06,28024.22,28115.29,28044.97,27583.42,28222.62,28882.41,29045.42,29140.98,29329.91,29602.27,29804.36,29846.86,29814.55,29866.28,30052.23,30345.76,30518.12,30378.83,30156.50,30345.05,30502.71,30811.49,30932.63,31104.04,31360.59,31549.29,31612.90,31579.43,31563.25,31735.30,32053.44,32223.96,32169.74,32186.69,32126.34,32258.16,32537.70,32866.42,32958.10,32865.48,32481.65,32324.31,32691.51,32932.48,33132.76,33238.78,33282.70,33385.83,33312.11,33162.66,32919.77,33026.21,33183.94,33122.94,33201.47,33365.48,33618.39,33819.79,33941.65,34068.98,34349.80,34447.69,34529.29,34841.43,35176.60,35342.38
38438,3313.91,3544.34,3737.58,3881.03,4031.58,4146.88,4189.56,4562.77,4781.98,5069.38,5328.53,5615.85,5842.11,6058.76,6299.38,6522.53,6711.90,6949.15,7282.28,7597.22,7918.98,8012.51,8314.17,8600.63,8880.89,9083.06,9318.95,9648.02,9903.02,10117.78,10308.89,10678.91,11013.76,11294.01,11615.94,11937.60,12153.68,12482.02,12807.72,13093.69,13416.33,13682.00,13947.83,14310.36,14596.73,14848.90,15204.07,15541.52,15824.52,16100.66,16344.99,16636.52,16976.04,17351.23,17705.98,17953.11,18248.27,18617.86,18941.64,19153.00,19526.53,19888.05,20074.19,20378.67,20781.22,21021.34,21161.66,21540.94,21728.27,22134.04,22441.09,22632.78,22865.27,23233.61,23500.96,23576.33,23694.66,23957.10,24361.41,24495.06,24664.05,24964.91,25253.91,25458.77,25615.90,25589.16,25756.93,25995.53,26270.54,26629.90,26965.83,27187.01,27534.10,27873.67,28022.71,28142.07,28085.05,27723.93,28322.12,28920.02,29086.94,29177.70,29359.92,29644.34,29869.68,29909.53,29898.42,29953.60,30132.40,30416.07,30585.64,30472.67,30280.53,30483.88,30644.26,30946.56,31047.68,31224.78,31487.29,31646.38,31722.54,31697.64,31677.30,31847.89,32171.36,32333.80,32298.40,32326.14,32258.58,32396.97,32693.05,32978.84,33117.99,33023.46,32705.82,32548.95,32866.98,33163.98,33329.90,33442.31,33504.41,33584.93,33522.25,33404.21,33224.33,33333.77,33497.86,33417.64,33501.73,33678.83,33912.54,34101.21,34241.03,34353.82,34538.53,34668.48,34855.57,35129.95,35391.48,35585.26
